Departamento,Municipio,Puesto,Direccion
BOGOTA,BOGOTA. D.C.,COLEGIO DEBORA ARANGO 08LOCALIDAD,CRA 84A No 57B-04 SUR Y CRA84 A No 57B-22 SUR
BOGOTA,BOGOTA. D.C.,COL. DIS. CAFAM BELLAVISTA 08LOCALIDAD,CLL 40 SUR # 94 C - 50
BOGOTA,BOGOTA. D.C.,COL. DIST SALUDCOOP SUR 08LOCALIDAD,CRA 89 No 26-03 SUR Y CRA 89 No 26 -01 SUR
BOGOTA,BOGOTA. D.C.,MANUEL CEPEDA 08LOCALIDAD,CLL 56 SUR # 81 - 26
BOGOTA,BOGOTA. D.C.,COLEGIO PAULO VI SEDE A 08LOCALIDAD,CRA 78N#41-17.21SUR o CRA 78P#41-20SUR
BOGOTA,BOGOTA. D.C. CENTRO,DE DESARROLLO COMUNITARIO KENNEDY 08LOCALIDAD,CRA 80 # 43-43SUR o AV CRA 80#43-43 SUR
BOGOTA,BOGOTA. D.C.,COLEGIO RODRIGO DE TRIANA 08LOCALIDAD,CL 38 B # 89 - 81 Sur -CL 38 Sur # 89 - 81
BOGOTA,BOGOTA. D.C.,COLEGIO DARIO ECHANDIA 08LOCALIDAD,CLL 5A SUR # 88B - 08
BOGOTA,BOGOTA. D.C.,UNIVERSIDAD UNIAGUSTINIANA 08LOCALIDAD,AV CIUDAD DE CALI No 11B - 95 / CLL 11A NO 86-66
BOGOTA,BOGOTA. D.C.,COLEGIO FE Y ALEGRIA 08LOCALIDAD,TV 78 C # 6 D - 49
BOGOTA,BOGOTA. D.C.,COLEGIO SAN PEDRO CLAVER SEDE A 08LOCALIDAD,CRA 79C # 41B - 51 SUR
BOGOTA,BOGOTA. D.C.,COL. TERESA MARTINEZ DE VARELA 08LOCALIDAD,CLL 8A BIS No 94-72 o CRA 94 No 8C-49
BOGOTA,BOGOTA. D.C.,COLEGIO DISTRITAL JACKELINE 08LOCALIDAD,CRA 77Q No 45A-21 SUR
BOGOTA,BOGOTA. D.C.,COLEGIO LUZ Y VIDA 08LOCALIDAD,CLL 1 SUR No 86-15
BOGOTA,BOGOTA. D.C.,FERNANDO SOTO APARICIO SEDE B 08LOCALIDAD,CRA 80 A #51 B-29 SUR
BOGOTA,BOGOTA. D.C.,SALON COMUNAL MONTERREY 08LOCALIDAD,CLL. 8 BIS # 81 - 40
BOGOTA,BOGOTA. D.C.,SAGRADO CORAZON 08LOCALIDAD,CLL 53B SUR # 84-16
BOGOTA,BOGOTA. D.C.,COLEGIO DIST. CODEMA 08LOCALIDAD,CLL 2 No 93-28
BOGOTA,BOGOTA. D.C.,SALON COMUNAL ROMA IV 08LOCALIDAD,CRA 78J No 54-16 SUR
BOGOTA,BOGOTA. D.C.,INEM FRANCISCO DE PAULA SANTANDER SEDE A 08LOCALIDAD,CLL 38C SUR # 79 - 08
BOGOTA,BOGOTA. D.C.,FERNANDO SOTO APARICIO 08LOCALIDAD,TV 73 A BIS B # 36 - 47 SUR
BOGOTA,BOGOTA. D.C.,NICOLAS ESGUERRA 08LOCALIDAD,CLL 9 C No 68-52
BOGOTA,BOGOTA. D.C.,ISABEL II 08LOCALIDAD,DIAG. 2D No 79C-83
BOGOTA,BOGOTA. D.C.,COLEGIO OEA ANTONIA SANTOS 08LOCALIDAD,CRA 69# 39-27 SUR/ CRA 69 BIS # 39-30 SUR
BOGOTA,BOGOTA. D.C.,COLEGIO COOPERATIVO TIMIZA 08LOCALIDAD,CRA 72 M # 40 F - 18 SUR
BOGOTA,BOGOTA. D.C.,FLORESTA SUR SEDE B 08LOCALIDAD,CLL 2 # 68B - 08 SUR / CLL 2 # 68B - 82 SUR
BOGOTA,BOGOTA. D.C.,CARLOS ARANGO VELEZ SEDE A 08LOCALIDAD,TV 68 G # 35 A - 42 SUR
BOGOTA,BOGOTA. D.C.,COLEGIO SAN RAFAEL SEDE A 08LOCALIDAD,TRAV 78I # 42B-81 SUR/ CRA 78 L # 42 B 84 Sur
BOGOTA,BOGOTA. D.C.,COLEGIO SAN PEDRO CLAVER SEDE B 08LOCALIDAD,CLL 42 G SUR # 87- 06
BOGOTA,BOGOTA. D.C.,COLEGIO ERNESTO GUHL 08LOCALIDAD,CLL 42 G SUR # 87G - 16
BOGOTA,BOGOTA. D.C.,COLEGIO CIUDAD DE FOMEQUE 08LOCALIDAD,CRA 93 B # 42F -16 SUR
BOGOTA,BOGOTA. D.C.,ESC.TECNOLOGICA INST. TECNICO CENTRAL 08LOCALIDAD,CLL 6 C # 94A - 25
BOGOTA,BOGOTA. D.C.,COLEGIO EMMA REYES IED 08LOCALIDAD,CRA 80 B No 6 - 71
BOGOTA,BOGOTA. D.C.,SALON COMUNAL ANDALUCIA II SECTOR 08LOCALIDAD,CLL 14 A No 81 - 38
BOGOTA,BOGOTA. D.C.,METRO ALQUERIA 08LOCALIDAD,AV 68 No 38 - 87 SUR / CRA 68 No. 38A 15 SUR*
BOGOTA,BOGOTA. D.C.,LORETO DE CASTILLA 08LOCALIDAD,CALLE 8 A No. 78 C 60
BOGOTA,BOGOTA. D.C.,POLIDEPORTIVO CASTILLA 08LOCALIDAD,CLL 8 B BIS # 73B-1 / CRA 75 No. 8A-31
BOGOTA,BOGOTA. D.C.,COLEGIO FELIZA BURSZTYN IED 08LOCALIDAD,CLL. 1 No. 69 A - 07
BOGOTA,BOGOTA. D.C.,COLEGIO MARIA BETSABE ESPINAL IED 08LOCALIDAD,CLL. 45 Sur # 72Q - 20
BOGOTA,BOGOTA. D.C.,COLEGIO EL FERROL LA PAZ IED 08LOCALIDAD,CRA. 69 # 9C -30/60 / CRA 69 # 9C-52
BOGOTA,BOGOTA. D.C.,LICEO SAMARIO 08LOCALIDAD,CRA. 74 # 42C -80 Sur
BOGOTA,BOGOTA. D.C.,SALON INSTMAR - INSTITUTO MARSELLA 08LOCALIDAD,CRA. 70 # 6 C - 50
BOGOTA,BOGOTA. D.C.,GIMNASIO MODERNO CASTILLA 08LOCALIDAD,AV. CLL. 8 # 78C - 04
BOGOTA,BOGOTA. D.C.,SALON COMUNAL LAS AMERICAS 08LOCALIDAD,CLL 3 A # 69 B - 19
BOGOTA,BOGOTA. D.C.,SALON COMUNAL VALENCIA Y BOMBAY 08LOCALIDAD,CRA 72G # 39C SUR - 02 / CRA 72G # 39C-20 SUR*
BOGOTA,BOGOTA. D.C.,SALON COMUNAL NUEVAS DELICIAS 08LOCALIDAD,CLL. 44 F SUR # 72 B 36
BOGOTA,BOGOTA. D.C.,LICEO CARMELITAS 08LOCALIDAD,Carrera 77 K N.º 57 d - 23 sur
BOGOTA,BOGOTA. D.C.,CASABLANCA I 08LOCALIDAD,CRA 79B # 50-00/31 SUR
BOGOTA,BOGOTA. D.C.,CASABLANCA 33 08LOCALIDAD,carrera 79 B N.º 46 - 70 sur
BOGOTA,BOGOTA. D.C.,IED COLEGIO SAN JOSE SEDE B 08LOCALIDAD,Carrera 78 n Bis N.º 45 Sur - 60
BOGOTA,BOGOTA. D.C.,COL. GUSTAVO ROJAS PINILLA SEDE B 08LOCALIDAD,CRA 84D # 13-65 / CRA 81 D # 13 - 65
BOGOTA,BOGOTA. D.C.,VILLEMAR 09LOCALIDAD,CLL 20D # 96G - 51
BOGOTA,BOGOTA. D.C.,BELEN 09LOCALIDAD,CRA 106 # 18 - 77
BOGOTA,BOGOTA. D.C.,SAN PABLO LA PERLA 09LOCALIDAD,CLL 17 D # 123 B - 37
BOGOTA,BOGOTA. D.C.,VERACRUZ 09LOCALIDAD,CRA 101 # 23 - 42
BOGOTA,BOGOTA. D.C.,CENTRO A 09LOCALIDAD,CRA 97 # 16J - 15
BOGOTA,BOGOTA. D.C.,LA LAGUNA 09LOCALIDAD,CLL 16 F BIS # 102 - 70
BOGOTA,BOGOTA. D.C.,SANTA TERESA CENTRO 09LOCALIDAD,CRA 99 # 19 - 72
BOGOTA,BOGOTA. D.C.,LA FELICIDAD 09LOCALIDAD,CLL 19 # 79 - 37
BOGOTA,BOGOTA. D.C.,MODELIA REAL 09LOCALIDAD,CLL 24 D # 82-13 o CRA 82 # 24C- 29
BOGOTA,BOGOTA. D.C.,VAN UDEN CALLE 13 09LOCALIDAD,CRA 124 # 17 - 05
BOGOTA,BOGOTA. D.C.,ATAHUALPA 09LOCALIDAD,AV CRA 116 # 22I - 56
BOGOTA,BOGOTA. D.C.,INTEGRADO SEDE B 09LOCALIDAD,CLL 22 F # 109 B - 29
BOGOTA,BOGOTA. D.C.,ACUNAR 09LOCALIDAD,CRA 104 # 13D-35 - CRA 106 # 15A-32
BOGOTA,BOGOTA. D.C.,CASA PENSAMIENTO INTERCULTURAL 09LOCALIDAD,DIAG. 15D No 98-40
BOGOTA,BOGOTA. D.C.,COLEGIO LUIS ANGEL ARANGO 09LOCALIDAD,CLL 23G # 103-60 - CRA 103 # 23G-01
BOGOTA,BOGOTA. D.C.,FERROCAJA 09LOCALIDAD,CRA 97 #22 G-15
BOGOTA,BOGOTA. D.C.,EL CHARCO 09LOCALIDAD,CLL 17F No 128-45
BOGOTA,BOGOTA. D.C.,MULTIPLAZA 09LOCALIDAD,CLL 19A No 72-57
BOGOTA,BOGOTA. D.C.,SALITRE PLAZA 09LOCALIDAD,CRA 68B No 24-39
BOGOTA,BOGOTA. D.C.,PABLO NERUDA 09LOCALIDAD,CLL 16J No 99-95
BOGOTA,BOGOTA. D.C.,TRES ESTANCIAS 09LOCALIDAD,CLL 15 # 119-14 - CLL 15 # 119A-90
BOGOTA,BOGOTA. D.C.,SAN JOSE 09LOCALIDAD,CRA 100 # 24 - 60
BOGOTA,BOGOTA. D.C.,EL JARDIN 09LOCALIDAD,CRA 100 # 24 D - 65
BOGOTA,BOGOTA. D.C.,VILLA ANDREA 09LOCALIDAD,CALLE 17 C # 134-70 MANZANA G
BOGOTA,BOGOTA. D.C.,SALON COMUNAL FERROCAJA 09LOCALIDAD,CLL 22H # 96D-50
BOGOTA,BOGOTA. D.C.,COLEGIO SAN GABRIEL MODELIA 09LOCALIDAD,CLL 22F # 85-05
BOGOTA,BOGOTA. D.C.,GIMNASIO FIDEL CANO MODELIA 09LOCALIDAD,CALLE 23 # 81D-11
BOGOTA,BOGOTA. D.C.,INTEGRADO SEDE D PALESTINA 09LOCALIDAD,CARRERA 113 # 19A-80
BOGOTA,BOGOTA. D.C.,IED MARIA J CANELONES 09LOCALIDAD,CALLE 16 D # 78-61
BOGOTA,BOGOTA. D.C.,SALON COMUNAL PUERTA DE TEJA 09LOCALIDAD,CRA 96A # 25G-26
BOGOTA,BOGOTA. D.C.,BOSQUE POPULAR 10LOCALIDAD,CRA 68 F No 63 B - 02
BOGOTA,BOGOTA. D.C.,EL GUALI 10LOCALIDAD,AV CLL 64 C No 68 F -29
BOGOTA,BOGOTA. D.C.,LA SALINA 10LOCALIDAD,CLL 70 A # 94-38
BOGOTA,BOGOTA. D.C.,LA ESTRADITA 10LOCALIDAD,CLL 68 # 69-10
BOGOTA,BOGOTA. D.C.,BONANZA 10LOCALIDAD,CLL 78 BIS # 69 T - 45
BOGOTA,BOGOTA. D.C.,SANTA ROSITA 10LOCALIDAD,CLL. 75 # 90- 75
BOGOTA,BOGOTA. D.C.,TABORA 10LOCALIDAD,CRA 77 B # 74 - 02 / CRA 77 B # 74A - 02
BOGOTA,BOGOTA. D.C.,EL MORISCO 10LOCALIDAD,DIAG 83 # 73-12 DIAG 83 # 73A-12
BOGOTA,BOGOTA. D.C.,FERIAS II 10LOCALIDAD,CRA 69 B # 79A-42
BOGOTA,BOGOTA. D.C.,LA CABAÑA 10LOCALIDAD,CLL 63 B # 71A-16
BOGOTA,BOGOTA. D.C.,CIUDAD DE HONDA 10LOCALIDAD,CLL 64F BIS # 68G-16
BOGOTA,BOGOTA. D.C.,PALO BLANCO 10LOCALIDAD,CLL 74A # 73A - 85
BOGOTA,BOGOTA. D.C.,SAN JOAQUIN 10LOCALIDAD,CRA 68H # 71 A - 01 CRA 69 # 71- 16
BOGOTA,BOGOTA. D.C.,PRIMAVERA 10LOCALIDAD,CRA 92 # 87A - 60
BOGOTA,BOGOTA. D.C.,BOLIVIA 10LOCALIDAD,CRA 103 D No. 86 A 72
BOGOTA,BOGOTA. D.C.,EL CEDRO 10LOCALIDAD,CRA 109 A # 77A-16 CRA. 108 # 77-21
BOGOTA,BOGOTA. D.C.,TORQUIGUA 10LOCALIDAD,CLL 64 # 128 - 50
BOGOTA,BOGOTA. D.C.,SALON COMUNAL ALAMOS 10LOCALIDAD,CLL 66 A # 97 - 64 - CLL 66 A # 96 A - 34
BOGOTA,BOGOTA. D.C.,LEON VALENCIA 10LOCALIDAD,CRA 93 A # 75 B-80 / CRA 92 # 75 C -31
BOGOTA,BOGOTA. D.C.,LA CLARITA 10LOCALIDAD,CRA 83 No 70-15
BOGOTA,BOGOTA. D.C.,CENTRO EDUCATIVO SCALAS 10LOCALIDAD,CRA 82 No 68B-09
BOGOTA,BOGOTA. D.C.,NACIONES UNIDAS SEDE B 10LOCALIDAD,CLL 73A No 69J-10
BOGOTA,BOGOTA. D.C.,COLEGIO NORTE ADVENTISTA 10LOCALIDAD,CRA 70G No 71-04
BOGOTA,BOGOTA. D.C.,ALCALA SEDE B 10LOCALIDAD,DIAG. 70 No 70-40
BOGOTA,BOGOTA. D.C.,MARGARITA BOSCO 10LOCALIDAD,AV CLL 63 No 73A-44
BOGOTA,BOGOTA. D.C.,SOLEDAD NORTE 10LOCALIDAD,CRA 83 No 73 A - 80
BOGOTA,BOGOTA. D.C.,SIDAUTO 10LOCALIDAD,CRA 89 A No 86 - 38
BOGOTA,BOGOTA. D.C.,PARIS GAITAN 10LOCALIDAD,CRA 84 No 83 71
BOGOTA,BOGOTA. D.C.,LA PALESTINA 10LOCALIDAD,CRA 76 No 79 - 40
BOGOTA,BOGOTA. D.C.,COLEGIO LESTONAC 10LOCALIDAD,CRA. 87 A # 84A - 81
BOGOTA,BOGOTA. D.C.,COMUNIDAD COLEGIO FE Y ALEGRIA 10LOCALIDAD,CRA 105 A # 74 A -15
BOGOTA,BOGOTA. D.C.,UNIMINUTO ESCUELA DE CONVENCIONES 10LOCALIDAD,CLL. 89 # 87A - 50
BOGOTA,BOGOTA. D.C.,PARQUE SAN ANDRES 10LOCALIDAD,CLL 82 # 100A-91
BOGOTA,BOGOTA. D.C.,SALON COMUNAL EL VERDUM 10LOCALIDAD,CRA 110C # 64D-03
BOGOTA,BOGOTA. D.C.,LA FAENA 10LOCALIDAD,CRA 122 A BIS # 69C- 21
BOGOTA,BOGOTA. D.C.,BOSQUES DE MARIANA 10LOCALIDAD,CRA 107 B BIS # 70F - 50
BOGOTA,BOGOTA. D.C.,CENTRO COMERCIAL NUESTRO BOGOTA 10LOCALIDAD,AV CRA 86 # 55A-75
BOGOTA,BOGOTA. D.C.,UNIVERSIDAD UDCA ENGATIVA 10LOCALIDAD,AV BOYACA # 66A - 61
BOGOTA,BOGOTA. D.C.,GIMNASIO SANTA MARIA DEL ALCAZAR 10LOCALIDAD,CRA 79 # 64C - 48
BOGOTA,BOGOTA. D.C.,COLEGIO RR OBLATAS AL DIVINO AMOR 10LOCALIDAD,CRA 71 B # 52 - 30
BOGOTA,BOGOTA. D.C.,COLEGIO ANTONIO NARIÑO SEDE 2 10LOCALIDAD,CL 67 #73A - 15
BOGOTA,BOGOTA. D.C.,CUR DE COMPENSAR 10LOCALIDAD,Avenida Carrera 68 49A 47
BOGOTA,BOGOTA. D.C.,COLEGIO GARCES NAVAS SEDE B 10LOCALIDAD,CR 104 A # 77 C - 50
BOGOTA,BOGOTA. D.C.,COLEGIO FLORIDABLANCA (IED) SEDE B 10LOCALIDAD,CR 89 # 66 A - 14
BOGOTA,BOGOTA. D.C.,COL INST TEC LAUREANO GOMEZ (IED) SEDE A 10LOCALIDAD,CL 90 A # 95 A - 56
BOGOTA,BOGOTA. D.C.,COLEGIO LUCILA RUBIO DE LAVERDE (IED) 10LOCALIDAD,CLL 77B No 129-80
BOGOTA,BOGOTA. D.C.,SALON COMUNAL VILLAS DE GRANADA 10LOCALIDAD,CLL 77C No 111 - 51
BOGOTA,BOGOTA. D.C.,COLEGIO ANTONIO VILLAVICENCIO SEDE B 10LOCALIDAD,CRA 113 C # 63 F - 18
BOGOTA,BOGOTA. D.C.,COLEGIO FLORIDABLANCA (IED) SEDE C 10LOCALIDAD,CRA 90B # 71-12
BOGOTA,BOGOTA. D.C.,COLEGIO DISTRITAL RODOLFO LLINAS SEDE B 10LOCALIDAD,CLL 87 # 102-55
BOGOTA,BOGOTA. D.C.,CENTRO COMERCIAL BULEVAR NIZA,AV CLL 127 # 58 - 58
BOGOTA,BOGOTA. D.C.,LA CONEJERA,CLL 163 # 92-96 VIA COTA
BOGOTA,BOGOTA. D.C.,PUENTE LARGO-EMMANUEL D.ALZON,TV 56 # 114- 50
BOGOTA,BOGOTA. D.C.,FUNDACION UNIVERSITARIA LUIS AMIGO,TV 60 # 128A- 51
BOGOTA,BOGOTA. D.C.,CENTRO COMERCIAL MAZUREN,CRA 46 # 152- 46
BOGOTA,BOGOTA. D.C.,DELIA ZAPATA OLIVELLA - IED,CLL 144C # 141A-51
BOGOTA,BOGOTA. D.C.,UNIVERSIDAD UDCA SUBA,CLL 222 # 55-09
BOGOTA,BOGOTA. D.C.,COLEGIO LA KHUMBRE,KM 16 VÍA GUAYMARAL FINCA CUCAITA
BOGOTA,BOGOTA. D.C.,PRADO SUR,CL 129 # 55-55
BOGOTA,BOGOTA. D.C.,RAMON DE ZUBIRIA SEDE B - IED,CLL 130D # 88B- 20
BOGOTA,BOGOTA. D.C.,VIRGINIA GUTIERREZ DE PINEDA - IED,CLL 131B # 94F-31
BOGOTA,BOGOTA. D.C.,GONZALO ARANGO - IED,CLL 130A # 98-71
BOGOTA,BOGOTA. D.C.,NUEVA COLOMBIA - IED,CLL 128B # 102A-25
BOGOTA,BOGOTA. D.C.,FE Y ALEGRIA JOSE MARIA VELAZ - IED,CRA 131 # 134-44 O CRA 131 # 133-44
BOGOTA,BOGOTA. D.C.,CENTRO COMERCIAL PASEO SAN RAFAEL,AV CLL 134 No 55 - 30 / AV CLL 134 No 55-32
BOGOTA,BOGOTA. D.C.,CANCHA MULTIPLE VILLA DELIA,CRA 65 ENTRE LA CLL 165 Y 166
BOGOTA,BOGOTA. D.C.,FILARMONICO JORGE MARIO BERGOGLIO - IED,CLL 143 A #113 C-51/ CRA 113 C #142 B-21
BOGOTA,BOGOTA. D.C.,VEINTIUN ANGELES SEDE A - IED,CRA 90 No 154A-09
BOGOTA,BOGOTA. D.C.,CHORRILLOS,KM 7 VIA SUBA COTA
BOGOTA,BOGOTA. D.C.,HUNZA SEDE A - IED,CRA 84 # 129A-40
BOGOTA,BOGOTA. D.C.,SALON COMUNAL VILLA CINDY,CLL 137B No 157-17
BOGOTA,BOGOTA. D.C.,FLORESTA OUTLET,CRA 69 No 98A-45
BOGOTA,BOGOTA. D.C.,COLEGIO JOHN DEWEY,TV 54 No 111-85
BOGOTA,BOGOTA. D.C.,COLEGIO CARO Y CUERVO,CLL 150A No 50-57
BOGOTA,BOGOTA. D.C.,CANCHA MULTIPLE SIRENA II,CRA 59 ENTRE CLL 152B Y 153 / CRA 59 #152B-50
BOGOTA,BOGOTA. D.C.,COLEGIO MARYMOUNT,CLL 169B No 74A-02
BOGOTA,BOGOTA. D.C.,SAN JOSE BAVARIA-ABRAHAM LINCOLN,CLL 170 # 65-31 /AV CLL 170 # 65-31
BOGOTA,BOGOTA. D.C.,COLEGIO DEL BOSQUE,CRA 65 # 170 - 25
BOGOTA,BOGOTA. D.C.,COLEGIO SANTIAGO ALBERIONI,CRA 62 No 169A-14
BOGOTA,BOGOTA. D.C.,COLEGIO VISTA BELLA,CRA 58 # 167-20 o AV CRA 58 # 167-20
BOGOTA,BOGOTA. D.C.,MIRANDELA - NUEVA ZELANDIA,CLL 187 No 49-42
BOGOTA,BOGOTA. D.C.,CENTRO COMERCIAL SANTAFE,CLL 185 No 45-03
BOGOTA,BOGOTA. D.C.,TIBABUYES UNIVERSAL SEDE B - IED,CRA 118 # 136 -14
BOGOTA,BOGOTA. D.C.,LA TOSCANA LISBOA SEDE A - IED,CLL 132D BIS # 132- 05
BOGOTA,BOGOTA. D.C.,ALVARO GOMEZ HURTADO SEDE B - IED,CLL 133 # 98B - 24
BOGOTA,BOGOTA. D.C.,JUAN LOZANO Y LOZANO SEDE B - IED,CRA 99 # 154 - 26
BOGOTA,BOGOTA. D.C.,LA GAITANA SEDE B - IED,CLL132 D No 123 B - 65 CRA 124 No 132 B - 02
BOGOTA,BOGOTA. D.C.,COLEGIO ELISA MUJICA VELASQUEZ,CLL 131C # 126 - 48
BOGOTA,BOGOTA. D.C.,REPUBLICA DOMINICANA SEDE B - IED,CRA 123 No 129 D - 22 - CRA 123 No 129 D - 55
BOGOTA,BOGOTA. D.C.,SALON COMUNAL EL SOLAR,CRA 109 B No 141 A - 36 - CRA 109 B No 141 A - 56
BOGOTA,BOGOTA. D.C.,SALON COMUNAL SAN PEDRO DE TIBABUYES,CLL 137 # 145B - 12
BOGOTA,BOGOTA. D.C.,SALON COMUNAL COMPARTIR 1,CRA 136 C # 152 F - 44
BOGOTA,BOGOTA. D.C.,COMPARTIR SEDE B IED,CLL 149 # 117 - 35
BOGOTA,BOGOTA. D.C.,VILLA ELISA SEDE B IED,CLL 135 # 94C-57
BOGOTA,BOGOTA. D.C.,SALON COMUNAL CIUDAD JARDIN NORTE,CRA 59B BIS # 132-53
BOGOTA,BOGOTA. D.C.,CENTRO COMERCIAL BIMA,AUTOPISTA NORTE No 232 - 35
BOGOTA,BOGOTA. D.C.,COLEGIO HELVETIA,CLL 128 No 71A - 91
BOGOTA,BOGOTA. D.C.,CENTRO DE FELICIDAD LAS COMETAS,"AV. SUBA RINCON, DIAG. 127A #81 - 26"
BOGOTA,BOGOTA. D.C.,TUNA ALTA,CLL 155A # 88-05
BOGOTA,BOGOTA. D.C.,COLISEO TIBABUYES,CLL 139 # 127 C - 48
BOGOTA,BOGOTA. D.C.,CENTRO FELICIDAD FONTANAR DEL RÍO,DIAG. 145 # 138 A - 10
BOGOTA,BOGOTA. D.C.,COLEGIO JAIME NIÑO DIEZ,Avenida Carrera 109 B No. 145-17
BOGOTA,BOGOTA. D.C.,SALON COMUNAL ALCAPARROS,CLL 132B BIS # 105 - 00
BOGOTA,BOGOTA. D.C.,SALÓN COMUNAL AMBERES,Carrera 92 # 128 B - 41
BOGOTA,BOGOTA. D.C.,SALÓN COMUNAL BILBAO,Calle 144 # 147 A - 13
BOGOTA,BOGOTA. D.C.,SALÓN COMUNAL LISBOA,Carrera 151 Bis. #132 A-05
BOGOTA,BOGOTA. D.C.,SALÓN COMUNAL EL PÓRTICO,Calle 141 A # 99 B - 02
BOGOTA,BOGOTA. D.C.,SALÓN COMUNAL VILLA HERMOSA,Carrera 101 # 158-43
BOGOTA,BOGOTA. D.C.,PATRIA 12LOCALIDAD,CRA 50 # 90 - 50
BOGOTA,BOGOTA. D.C.,GAITAN 12LOCALIDAD,CRA 54 # 78-85
BOGOTA,BOGOTA. D.C.,ENTRE RIOS 12LOCALIDAD,CLL 80 # 58 - 84 - CRA 62 # 83 - 02
BOGOTA,BOGOTA. D.C.,12 DE OCTUBRE 12LOCALIDAD,CRA 29C # 71C - 11
BOGOTA,BOGOTA. D.C.,SANTA SOFIA 12LOCALIDAD,CRA 28 B No 78-30 - CRA 28 B # 78 - 40
BOGOTA,BOGOTA. D.C.,LOS ALCAZARES 12LOCALIDAD,CRA 27C # 71 - 80
BOGOTA,BOGOTA. D.C.,LA PAZ 12LOCALIDAD,CRA 28B # 65-80
BOGOTA,BOGOTA. D.C.,COLOMBIA 12LOCALIDAD,CLL 69 # 17-39
BOGOTA,BOGOTA. D.C.,SIETE DE AGOSTO 12LOCALIDAD,CRA 24 # 63C - 69
BOGOTA,BOGOTA. D.C.,BENJAMIN HERRERA 12LOCALIDAD,CRA 28 # 63 - 64
BOGOTA,BOGOTA. D.C.,POLIDEPORTIVO POLO 12LOCALIDAD,CLL 86 A NO 24 - 06
BOGOTA,BOGOTA. D.C.,SAN MIGUEL 12LOCALIDAD,CLL 66 A No 43-25 CLL 66 A No 56-25
BOGOTA,BOGOTA. D.C.,PLAZA DE LOS ARTESANOS 12LOCALIDAD,CRA 60 # 63A - 52 AV CRA 60 # 63 - 64
BOGOTA,BOGOTA. D.C.,CAFAM AV. 68 12LOCALIDAD,AV.CRA 68 # 96-50 /AV CRA68 #90-88
BOGOTA,BOGOTA. D.C.,JORGE ELIECER GAITAN SEDE B PRIMARIA 12LOCALIDAD,AV CLL 72 # 58 - 75
BOGOTA,BOGOTA. D.C.,REPUBLICA DE PANAMA SEDE C 12LOCALIDAD,CLL 78 # 58 - 60
BOGOTA,BOGOTA. D.C.,LORENCITA VILLEGAS DE SANTOS 12LOCALIDAD,CRA 52 # 76-63
BOGOTA,BOGOTA. D.C.,HELADIA MEJIA SEDE A 12LOCALIDAD,CLL 65 A # 15A - 02 - CLL 65 A # 15 - 64
BOGOTA,BOGOTA. D.C.,DOMINGO FAUSTINO SARMIENTO SEDE B 12LOCALIDAD,CLL 91A # 60 - 01
BOGOTA,BOGOTA. D.C.,11 DE NOVIEMBRE 12LOCALIDAD,CRA 28 B # 75 - 11
BOGOTA,BOGOTA. D.C.,RAFAEL BERNAL JIMENEZ SEDE A 12LOCALIDAD,CRA 53 #75 - 17
BOGOTA,BOGOTA. D.C.,UNITEC 12LOCALIDAD,CALLE 73 # 20A - 52
BOGOTA,BOGOTA. D.C.,COLEGIO ALEXANDER HUMBOLDT 12LOCALIDAD,CRA 57A # 71A - 28/36
BOGOTA,BOGOTA. D.C.,COL. LICEO FORMACIÓN - ALBERT SCHWEITZER 12LOCALIDAD,CRA 49C # 91 - 55
BOGOTA,BOGOTA. D.C.,FUNDACION UNIVERSITARIA LOS LIBERTADORES 12LOCALIDAD,CRA 16 #63A - 68
BOGOTA,BOGOTA. D.C.,CASA COMUNAL Y CULTURAL RIONEGRO 12LOCALIDAD,CLL 94 #59-17
BOGOTA,BOGOTA. D.C.,DIVINO SALVADOR 13LOCALIDAD,CRA 14A No 57-28
BOGOTA,BOGOTA. D.C.,SAN LUIS 13LOCALIDAD,CRA 16 # 60 - 55 Y CALLE 61 # 16-15
BOGOTA,BOGOTA. D.C.,LA ESMERALDA 13LOCALIDAD,CLL 45 # 54-51 Y CLL 44C # 55-50
BOGOTA,BOGOTA. D.C.,RAFAEL NUÑEZ 13LOCALIDAD,CLL 44 No 53- 37
BOGOTA,BOGOTA. D.C.,COLEGIO DEL PILAR 13LOCALIDAD,CLL 62 No 27A-12
BOGOTA,BOGOTA. D.C.,UNIVERSIDAD ECCI - SEDE G 13LOCALIDAD,CRA 19 No 48-32
BOGOTA,BOGOTA. D.C.,COLEGIO SANTA CLARA 13LOCALIDAD,AV CRA 28 No 35-35
BOGOTA,BOGOTA. D.C.,SUPERCADE CAD 13LOCALIDAD,CRA 30 No 25- 90
BOGOTA,BOGOTA. D.C.,CENTRO COMERCIAL GALERIAS 13LOCALIDAD,CLL 53B # 25-20/21
BOGOTA,BOGOTA. D.C.,UNIV ANTONIO NARIÑO TEUSAQUILLO 13LOCALIDAD,CLL 58A BIS # 37-94
BOGOTA,BOGOTA. D.C.,UNIEMPRESARIAL 13LOCALIDAD,Carrera 33 A # 30 - 20
BOGOTA,BOGOTA. D.C.,CENTRO DE INTEGRACION SOCIAL 13LOCALIDAD,Calle 39 # 17-48
BOGOTA,BOGOTA. D.C.,JARDIN INF. AFRO EL MUNDO DE LOS ORIXAS 13LOCALIDAD,Calle 45 c # 24 -42
BOGOTA,BOGOTA. D.C.,UNINPAHU 13LOCALIDAD,Diagonal 40 A # 15-59
